"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64","","KPoint 65","","KPoint 66","","KPoint 67","","KPoint 68","","KPoint 69","","KPoint 70","","KPoint 71","","KPoint 72",""
"42","-0.08309999999999995","2.0","-0.09229999999999983","2.0","-0.10829999999999984","2.0","-0.12749999999999995","2.0","-0.1517999999999997","2.0","-0.18149999999999977","2.0","-0.2163999999999997","2.0","-0.2561","2.0","-0.2998999999999996","2.0","-0.34719999999999995","2.0","-0.3973","2.0","-0.44899999999999984","2.0","-0.5009999999999999","2.0","-0.5513999999999997","2.0","-0.5972","2.0","-0.6349999999999998","2.0","-0.6600999999999999","2.0","-0.6690999999999998","2.0","-0.6713999999999998","2.0","-0.6781999999999999","2.0","-0.6891999999999996","2.0","-0.7037","2.0","-0.7201999999999997","2.0","-0.7363999999999997","2.0","-0.7479999999999998","2.0","-0.7484999999999999","2.0","-0.7317999999999998","2.0","-0.7018999999999997","2.0","-0.6689999999999996","2.0","-0.6393999999999997","2.0","-0.6153999999999997","2.0","-0.5976999999999997","2.0","-0.5861999999999998","2.0","-0.5800999999999998","2.0","-0.5781999999999998","2.0","-0.5879999999999996","2.0","-0.6145999999999998","2.0","-0.6504999999999996","2.0","-0.6860999999999997","2.0","-0.7122999999999999","2.0","-0.722","2.0","-0.7106999999999997","2.0","-0.6826999999999996","2.0","-0.6470999999999996","2.0","-0.6083999999999996","2.0","-0.5683999999999996","2.0","-0.5268999999999999","2.0","-0.4821","2.0","-0.4333999999999998","2.0","-0.38339999999999996","2.0","-0.3341999999999996","2.0","-0.2869999999999999","2.0","-0.2427999999999999","2.0","-0.2025999999999999","2.0","-0.16749999999999998","2.0","-0.13819999999999988","2.0","-0.11499999999999977","2.0","-0.09559999999999969","2.0","-0.08309999999999995","2.0","-0.11899999999999977","2.0","-0.1873999999999998","2.0","-0.2408999999999999","2.0","-0.31199999999999983","2.0","-0.39739999999999975","2.0","-0.49339999999999984","2.0","-0.5960999999999999","2.0","-0.7018","2.0","-0.8068","2.0","-0.9070999999999998","2.0","-0.9981","2.0","-1.0700999999999996","2.0","-1.1007999999999996","2.0"
"43","1.3162000000000003","0.0","1.3468","0.0","1.4305000000000003","0.0","1.5499","0.0","1.6885000000000003","0.0","1.8345000000000002","0.0","1.9794999999999998","0.0","2.1181","0.0","2.2464000000000004","0.0","2.3619000000000003","0.0","2.4637000000000002","0.0","2.5522","0.0","2.6284","0.0","2.6933","0.0","2.7466","0.0","2.7869","0.0","2.8122","0.0","2.8209","0.0","2.8116000000000003","0.0","2.7846","0.0","2.7425000000000006","0.0","2.6888000000000005","0.0","2.6266","0.0","2.5584","0.0","2.4852","0.0","2.4071","0.0","2.3243","0.0","2.2375","0.0","2.1484000000000005","0.0","2.0599","0.0","1.9761000000000006","0.0","1.9020000000000001","0.0","1.8431000000000006","0.0","1.8050000000000006","0.0","1.7918000000000003","0.0","1.8031000000000006","0.0","1.8349000000000002","0.0","1.8820000000000006","0.0","1.9375","0.0","1.9947","0.0","2.0484","0.0","2.0952","0.0","2.1334","0.0","2.1628","0.0","2.1838000000000006","0.0","2.1974","0.0","2.2040000000000006","0.0","2.2027","0.0","2.191","0.0","2.1649000000000003","0.0","2.1199000000000003","0.0","2.0523","0.0","1.9606000000000003","0.0","1.8464","0.0","1.7152000000000003","0.0","1.5771000000000006","0.0","1.4485000000000001","0.0","1.3525999999999998","0.0","1.3162000000000003","0.0","1.3572000000000006","0.0","1.4668999999999999","0.0","1.6181","0.0","1.7858999999999998","0.0","1.9511000000000003","0.0","2.0993000000000004","0.0","2.2204000000000006","0.0","2.3089000000000004","0.0","2.3655","0.0","2.3958000000000004","0.0","2.4085","0.0","2.4121000000000006","0.0","2.4126000000000003","0.0"
"44","2.941","0.0","2.9552000000000005","0.0","2.9976000000000003","0.0","3.0675","0.0","3.1635","0.0","3.2842000000000002","0.0","3.4274000000000004","0.0","3.5911","0.0","3.7726000000000006","0.0","3.9685000000000006","0.0","4.074300000000001","0.0","4.0794999999999995","0.0","4.1111","0.0","4.1629000000000005","0.0","4.214500000000001","0.0","4.2318999999999996","0.0","4.2292000000000005","0.0","4.2271","0.0","4.219100000000001","0.0","4.198600000000001","0.0","4.173299999999999","0.0","4.1509","0.0","4.135400000000001","0.0","4.1258","0.0","4.1144","0.0","4.0882000000000005","0.0","4.0379000000000005","0.0","3.9642","0.0","3.8748000000000005","0.0","3.7792000000000003","0.0","3.6868","0.0","3.6058000000000003","0.0","3.5428000000000006","0.0","3.5029000000000003","0.0","3.4893","0.0","3.5019","0.0","3.5386000000000006","0.0","3.596","0.0","3.668","0.0","3.7455","0.0","3.8162000000000003","0.0","3.8667","0.0","3.8874000000000004","0.0","3.8795","0.0","3.8547000000000002","0.0","3.8288","0.0","3.8141","0.0","3.8176000000000005","0.0","3.8372","0.0","3.8074000000000003","0.0","3.6823000000000006","0.0","3.5435","0.0","3.4069000000000003","0.0","3.2793","0.0","3.1660000000000004","0.0","3.0716","0.0","3.0005000000000006","0.0","2.9561","0.0","2.941","0.0","2.9469000000000003","0.0","2.9648000000000003","0.0","2.9944000000000006","0.0","3.035","0.0","3.0854","0.0","3.143","0.0","3.2039","0.0","3.2638","0.0","3.3183","0.0","3.1763000000000003","0.0","3.0709","0.0","3.0061","0.0","2.9842000000000004","0.0"
"45","3.987400000000001","0.0","3.997300000000001","0.0","4.026200000000001","0.0","4.071200000000001","0.0","4.1259","0.0","4.1776","0.0","4.204000000000001","0.0","4.187200000000001","0.0","4.1427","0.0","4.100300000000001","0.0","4.178599999999999","0.0","4.3673","0.0","4.3522","0.0","4.3253","0.0","4.319599999999999","0.0","4.357100000000001","0.0","4.4056","0.0","4.4259","0.0","4.4268","0.0","4.4291","0.0","4.432500000000001","0.0","4.436300000000001","0.0","4.440100000000001","0.0","4.4452","0.0","4.4567","0.0","4.481400000000001","0.0","4.515600000000001","0.0","4.5336","0.0","4.5136","0.0","4.4704999999999995","0.0","4.4237","0.0","4.3826","0.0","4.3515","0.0","4.3322","0.0","4.3256","0.0","4.34","0.0","4.381500000000001","0.0","4.4443","0.0","4.5184999999999995","0.0","4.5877","0.0","4.625","0.0","4.587400000000001","0.0","4.472300000000001","0.0","4.3454999999999995","0.0","4.2353000000000005","0.0","4.151","0.0","4.0943000000000005","0.0","4.0516000000000005","0.0","3.9757","0.0","3.9314","0.0","3.9894999999999996","0.0","4.0684000000000005","0.0","4.1358999999999995","0.0","4.1571","0.0","4.126100000000001","0.0","4.0748999999999995","0.0","4.0283999999999995","0.0","3.9978999999999996","0.0","3.987400000000001","0.0","3.9913000000000007","0.0","4.002800000000001","0.0","4.0214","0.0","4.0464","0.0","4.0776","0.0","3.9083000000000006","0.0","3.6911000000000005","0.0","3.4919000000000002","0.0","3.3183","0.0","3.1763000000000003","0.0","3.0709","0.0","3.0061","0.0","2.9842000000000004","0.0"
"46","4.8733","0.0","4.865500000000001","0.0","4.8408","0.0","4.797000000000001","0.0","4.736000000000001","0.0","4.6683","0.0","4.6126000000000005","0.0","4.572100000000001","0.0","4.5303","0.0","4.484500000000001","0.0","4.439500000000001","0.0","4.4228000000000005","0.0","4.618500000000001","0.0","4.83","0.0","5.0251","0.0","5.186300000000001","0.0","5.289899999999999","0.0","5.3247","0.0","5.3201","0.0","5.3057","0.0","5.2780000000000005","0.0","5.2355","0.0","5.1777999999999995","0.0","5.107200000000001","0.0","5.0297","0.0","4.955","0.0","4.900399999999999","0.0","4.8946000000000005","0.0","4.9526","0.0","5.047600000000001","0.0","5.1442","0.0","5.218999999999999","0.0","5.264100000000001","0.0","5.2857","0.0","5.304500000000001","0.0","5.2843","0.0","5.257200000000001","0.0","5.1997","0.0","5.1075","0.0","4.9849","0.0","4.8483","0.0","4.7356","0.0","4.659800000000001","0.0","4.5809999999999995","0.0","4.4908","0.0","4.389900000000001","0.0","4.282300000000001","0.0","4.1868","0.0","4.1572","0.0","4.194800000000001","0.0","4.267900000000001","0.0","4.362299999999999","0.0","4.4664","0.0","4.5678","0.0","4.6614","0.0","4.7471","0.0","4.815799999999999","0.0","4.8605","0.0","4.8733","0.0","4.8354","0.0","4.726700000000001","0.0","4.5608","0.0","4.357000000000001","0.0","4.1343","0.0","3.9083000000000006","0.0","3.6911000000000005","0.0","3.4919000000000002","0.0","3.3196000000000003","0.0","3.3689","0.0","3.4089","0.0","3.4354000000000005","0.0","3.4448","0.0"
"47","4.8736999999999995","0.0","4.867100000000001","0.0","4.8491","0.0","4.821400000000001","0.0","4.7874","0.0","4.752600000000001","0.0","4.730600000000001","0.0","4.7478","0.0","4.815900000000001","0.0","4.9153","0.0","5.027100000000001","0.0","5.1396999999999995","0.0","5.2463999999999995","0.0","5.343","0.0","5.428000000000001","0.0","5.5021","0.0","5.5725","0.0","5.5862","0.0","5.5769","0.0","5.5550999999999995","0.0","5.5425","0.0","5.4962","0.0","5.483499999999999","0.0","5.4396","0.0","5.4231","0.0","5.418800000000001","0.0","5.4277","0.0","5.4460999999999995","0.0","5.4717","0.0","5.5009999999999994","0.0","5.534600000000001","0.0","5.5794","0.0","5.614700000000001","0.0","5.646700000000001","0.0","5.696400000000001","0.0","5.6629000000000005","0.0","5.683300000000001","0.0","5.6922","0.0","5.6021","0.0","5.4526","0.0","5.321899999999999","0.0","5.2387","0.0","5.2036","0.0","5.195","0.0","5.1915","0.0","5.1799","0.0","5.1518","0.0","5.102600000000001","0.0","5.030900000000001","0.0","4.939400000000001","0.0","4.836","0.0","4.7356","0.0","4.6647","0.0","4.657400000000001","0.0","4.7105999999999995","0.0","4.777200000000001","0.0","4.8301","0.0","4.8613","0.0","4.8734","0.0","4.8354","0.0","4.726800000000001","0.0","4.5609","0.0","4.357000000000001","0.0","4.1343","0.0","4.116099999999999","0.0","4.163400000000001","0.0","4.2201","0.0","4.2821","0.0","4.339700000000001","0.0","4.3811","0.0","4.4003","0.0","4.404300000000001","0.0"
"48","6.1553","0.0","6.1145","0.0","6.071300000000001","0.0","6.0146999999999995","0.0","5.9445","0.0","5.889100000000001","0.0","5.869400000000001","0.0","5.8688","0.0","5.8751","0.0","5.890000000000001","0.0","5.901200000000001","0.0","5.907500000000001","0.0","5.9039","0.0","5.8896","0.0","5.8645","0.0","5.8439","0.0","5.8276","0.0","5.778500000000001","0.0","5.804600000000001","0.0","5.871500000000001","0.0","5.956900000000001","0.0","6.048400000000001","0.0","6.0733999999999995","0.0","6.039","0.0","6.004200000000001","0.0","5.9848","0.0","5.9594000000000005","0.0","5.9521","0.0","5.962200000000001","0.0","6.005000000000001","0.0","6.0465","0.0","6.1606000000000005","0.0","6.1479","0.0","6.213100000000001","0.0","6.1911000000000005","0.0","6.2219","0.0","6.0815","0.0","5.931000000000001","0.0","5.8986","0.0","5.9712","0.0","6.026200000000001","0.0","6.083400000000001","0.0","6.144299999999999","0.0","6.1524","0.0","6.177","0.0","6.246700000000001","0.0","6.1739","0.0","6.1617999999999995","0.0","6.1114999999999995","0.0","6.0518","0.0","5.9862","0.0","5.9315999999999995","0.0","5.898300000000001","0.0","5.882","0.0","5.8957","0.0","5.959900000000001","0.0","6.0342","0.0","6.112400000000001","0.0","6.1134","0.0","6.0319","0.0","5.897600000000001","0.0","5.6851","0.0","5.4899000000000004","0.0","5.3171","0.0","5.165000000000001","0.0","5.0306999999999995","0.0","4.9071","0.0","4.7928","0.0","4.695","0.0","4.6242","0.0","4.5862","0.0","4.5755","0.0"
"49","6.386100000000001","0.0","6.362500000000001","0.0","6.268000000000001","0.0","6.2395","0.0","6.2714","0.0","6.318900000000001","0.0","6.3864","0.0","6.434699999999999","0.0","6.407400000000001","0.0","6.4434000000000005","0.0","6.4308","0.0","6.456799999999999","0.0","6.454700000000001","0.0","6.438600000000001","0.0","6.467600000000001","0.0","6.4391","0.0","6.4306","0.0","6.3782","0.0","6.3523","0.0","6.3147","0.0","6.263","0.0","6.2384","0.0","6.228","0.0","6.2667","0.0","6.3223","0.0","6.3957","0.0","6.481","0.0","6.4686","0.0","6.537700000000001","0.0","6.491","0.0","6.4734","0.0","6.6227","0.0","6.495100000000001","0.0","6.507","0.0","6.5182","0.0","6.5412","0.0","6.4178","0.0","6.4223","0.0","6.395900000000001","0.0","6.451700000000001","0.0","6.3561","0.0","6.4381","0.0","6.6274999999999995","0.0","6.6494","0.0","6.7194","0.0","6.7666","0.0","6.7574000000000005","0.0","6.746600000000001","0.0","6.5413","0.0","6.418800000000001","0.0","6.421100000000001","0.0","6.3332","0.0","6.4207","0.0","6.3637","0.0","6.335700000000001","0.0","6.3194","0.0","6.2940000000000005","0.0","6.316800000000001","0.0","6.401200000000001","0.0","6.399100000000001","0.0","6.4041","0.0","6.355500000000001","0.0","6.1876","0.0","5.972200000000001","0.0","5.769400000000001","0.0","5.608600000000001","0.0","5.504100000000001","0.0","5.4558","0.0","5.4495000000000005","0.0","5.4643999999999995","0.0","5.4808","0.0","5.486600000000001","0.0"
"50","6.4708000000000006","0.0","6.477500000000001","0.0","6.4887999999999995","0.0","6.491","0.0","6.548500000000001","0.0","6.5769","0.0","6.5634999999999994","0.0","6.5845","0.0","6.6019000000000005","0.0","6.601100000000001","0.0","6.588700000000001","0.0","6.594100000000001","0.0","6.6518999999999995","0.0","6.6983","0.0","6.7963000000000005","0.0","6.8588000000000005","0.0","6.9030000000000005","0.0","6.745800000000001","0.0","6.784600000000001","0.0","6.7317","0.0","6.6587","0.0","6.643700000000001","0.0","6.641300000000001","0.0","6.5768","0.0","6.635","0.0","6.6332","0.0","6.856","0.0","6.787599999999999","0.0","6.8382000000000005","0.0","6.9885","0.0","7.048400000000001","0.0","7.0602","0.0","7.028500000000001","0.0","6.9474","0.0","6.9481","0.0","7.0382","0.0","6.972100000000001","0.0","6.959900000000001","0.0","6.887600000000001","0.0","6.909800000000001","0.0","6.9428","0.0","7.084300000000001","0.0","7.225300000000001","0.0","7.0418","0.0","7.0107","0.0","6.9559","0.0","6.905200000000001","0.0","6.8675999999999995","0.0","6.806700000000001","0.0","6.6556","0.0","6.6395","0.0","6.550700000000001","0.0","6.4914000000000005","0.0","6.464700000000001","0.0","6.3735","0.0","6.4726","0.0","6.455400000000001","0.0","6.4833","0.0","6.418200000000001","0.0","6.419600000000001","0.0","6.4549","0.0","6.481199999999999","0.0","6.395300000000001","0.0","6.2614","0.0","6.1311","0.0","5.9998000000000005","0.0","5.8740000000000006","0.0","5.7615","0.0","5.669700000000001","0.0","5.6044","0.0","5.568099999999999","0.0","5.557600000000001","0.0"
"51","6.812200000000001","0.0","6.800000000000001","0.0","6.6425","0.0","6.7096","0.0","6.910500000000001","0.0","6.6897","0.0","6.687800000000001","0.0","6.8462","0.0","6.8238","0.0","7.1021","0.0","7.0120000000000005","0.0","7.2433","0.0","7.1827000000000005","0.0","7.368500000000001","0.0","7.212899999999999","0.0","7.4092","0.0","7.009600000000001","0.0","6.9514","0.0","6.9138","0.0","6.8765","0.0","6.9757","0.0","7.1669","0.0","7.104800000000001","0.0","7.1957","0.0","7.2555","0.0","7.346299999999999","0.0","7.354100000000001","0.0","7.2369","0.0","7.1309000000000005","0.0","7.2722999999999995","0.0","7.145300000000001","0.0","7.395200000000001","0.0","7.2492","0.0","7.2453","0.0","7.4731000000000005","0.0","7.4664","0.0","7.2568","0.0","7.226000000000001","0.0","7.1798","0.0","7.1713000000000005","0.0","7.2506","0.0","7.3134","0.0","7.446899999999999","0.0","7.247300000000001","0.0","7.087400000000001","0.0","7.1653","0.0","7.0542","0.0","7.5367","0.0","6.9023","0.0","6.8359000000000005","0.0","6.891300000000001","0.0","6.725099999999999","0.0","6.7851","0.0","6.711600000000001","0.0","6.686999999999999","0.0","6.7616","0.0","6.9816","0.0","6.863100000000001","0.0","7.2394","0.0","6.5306","0.0","6.6768","0.0","6.554400000000001","0.0","6.5626","0.0","6.6785","0.0","6.8241","0.0","6.9938","0.0","7.181700000000001","0.0","7.381","0.0","7.5921","0.0","7.7890999999999995","0.0","7.933300000000001","0.0","8.2311","0.0"
"52","7.8872","0.0","8.0134","0.0","7.318","0.0","7.372199999999999","0.0","7.646599999999999","0.0","7.1172","0.0","7.3262","0.0","7.7795000000000005","0.0","7.147500000000001","0.0","8.0275","0.0","7.3407","0.0","7.6722","0.0","7.498100000000001","0.0","7.523300000000001","0.0","7.4948","0.0","7.773899999999999","0.0","7.533200000000001","0.0","7.729699999999999","0.0","7.6251999999999995","0.0","7.816800000000001","0.0","7.896800000000001","0.0","7.7681000000000004","0.0","7.7006","0.0","7.5443999999999996","0.0","7.9849","0.0","7.8994","0.0","7.695500000000001","0.0","7.5328","0.0","7.5862","0.0","7.4853000000000005","0.0","7.3032","0.0","7.7372","0.0","7.6324000000000005","0.0","7.7346","0.0","7.791399999999999","0.0","7.625400000000001","0.0","7.4496","0.0","7.8209","0.0","7.460000000000001","0.0","7.6683","0.0","7.4452","0.0","7.765499999999999","0.0","7.8254","0.0","7.9297","0.0","8.0236","0.0","7.936400000000001","0.0","7.412700000000001","0.0","8.8806","0.0","7.0977","0.0","7.053599999999999","0.0","8.0492","0.0","7.3309999999999995","0.0","8.0704","0.0","7.0634999999999994","0.0","7.0152","0.0","7.366900000000001","0.0","7.3515999999999995","0.0","8.1346","0.0","7.971299999999999","0.0","7.534800000000001","0.0","7.747","0.0","7.292199999999999","0.0","6.6008","0.0","6.6785","0.0","6.8241","0.0","7.0867","0.0","7.2354","0.0","8.2635","0.0","8.7302","0.0","8.0554","0.0","8.5617","0.0","8.5401","0.0"
