         269  -1.13444602     -0.767484009     -0.455633998     -0.281361997       3.21980007E-02  0.399787992       3.89797997       5.27986193       6.73930597       7.17866802       7.35470819       7.48719692       8.09923172    
         270  -1.13721097     -0.766233027     -0.456719011     -0.285472989       4.08609994E-02  0.409653008       3.89145708       5.23163986       6.73786402       7.23866606       7.36340189       7.47431707       8.05464172    
         271  -1.13987505     -0.764985025     -0.457704991     -0.289546013       4.94059995E-02  0.419894993       3.88526511       5.18021011       6.74142218       7.10784912       7.34588289       7.50541019       8.12281609    
         272  -1.14243603     -0.763738990     -0.458584011     -0.293581992       5.78269996E-02  0.430523008       3.87878203       5.13089609       6.73835611       7.08734798       7.34811592       7.50425005       8.06075287    
         273  -1.14489901     -0.762498975     -0.459354013     -0.297574013       6.61190003E-02  0.441540986       3.87278795       5.08144379       6.74101782       7.11523724       7.33909607       7.53006315       8.06797314    
         274  -1.14726996     -0.761268020     -0.460009992     -0.301524013       7.42729977E-02  0.452950001       3.86592507       5.03120804       6.73988008       7.13592577       7.34903193       7.55094481       8.10191727    
         275  -1.14954603     -0.760042012     -0.460543007     -0.305415004       8.22940022E-02  0.464760005       3.86007810       4.98279619       6.74003410       7.25896311       7.33665514       7.56126404       8.02812481    
         276  -1.15173197     -0.758826971     -0.460951000     -0.309253007       9.01700035E-02  0.476965994       3.85399604       4.93261480       6.73534489       7.08127022       7.33754015       7.58006382       8.04697418    
         277  -1.15383506     -0.757625997     -0.461228997     -0.313033015       9.78960022E-02  0.489567012       3.84754610       4.88356876       6.73684216       7.13226604       7.33289194       7.59430599       8.04037189    
         278  -1.15585196     -0.756439984     -0.461383998     -0.316742003      0.105469003      0.502557993       3.84192395       4.83530998       6.75790119       7.24924183       7.33290005       7.62106609       8.07530880    
         279  -1.15778804     -0.755267978     -0.461403012     -0.320387006      0.112883002      0.515932024       3.83573389       4.78689098       6.73668480       7.24714804       7.33134222       7.63839722       8.03401184    
         280  -1.15964401     -0.754113972     -0.461284012     -0.323965013      0.120132998      0.529680014       3.82981801       4.73975992       6.74045086       7.07711792       7.33064318       7.74096394       8.01805973    
         281  -1.15542197     -0.752978981     -0.461032987     -0.327463001      0.127214998      0.543788016       3.82396102       4.69195414       6.73946381       7.06955194       7.32872820       7.78582811       8.01630116    
         282  -1.13626599     -0.751865029     -0.460646003     -0.330884010      0.134123996      0.558239996       3.81831193       4.64510584       6.77217293       7.07129717       7.33754015       7.71208286       8.03321362    
         283  -1.11782205     -0.750771999     -0.460121006     -0.334226012      0.140854999      0.573015988       3.81276011       4.59930992       6.73687601       7.06903696       7.32914400       7.77410316       8.03469658    
         284  -1.10011995     -0.749704003     -0.459472001     -0.337475002      0.147404000      0.588091016       3.80751395       4.55355215       6.75487518       7.06403017       7.33097601       7.74729681       8.02409458    
         285  -1.08316696     -0.748658001     -0.458685011     -0.340635985      0.153773993      0.603446007       3.80225897       4.50882006       6.74155903       7.06310987       7.32470608       7.76438189       8.06407928    
         286  -1.06697798     -0.747639000     -0.457783014     -0.343701005      0.159948006      0.619036019       3.79709697       4.46445990       6.73723888       7.06902981       7.32398796       7.76372480       7.98816586    
         287  -1.05155802     -0.746648014     -0.456762999     -0.346673012      0.165928006      0.634829998       3.79229307       4.42167521       6.75415277       7.06508589       7.32414103       7.79195499       7.99644995    
         288  -1.03691101     -0.745685995     -0.455639005     -0.349539995      0.171709001      0.650785983       3.78739405       4.37890816       6.75272989       7.27452421       7.32246399       7.79052687       7.97087002    
         289  -1.02303505     -0.744753003     -0.454409987     -0.352310985      0.177286997      0.666858971       3.78273201       4.33729696       6.76911211       7.21617603       7.32466602       7.84860086       8.01615047    
         290  -1.00992703     -0.743851006     -0.453096986     -0.354970992      0.182658002      0.683000982       3.77797008       4.29682016       6.73865318       7.05895805       7.32142401       7.85570478       7.96307182    
         291 -0.997578979     -0.742981017     -0.451707989     -0.357522994      0.187818006      0.699155986       3.77387905       4.25747919       6.73761511       7.06305504       7.32335997       7.86746120       7.94762278    
         292 -0.985982001     -0.742145002     -0.450255990     -0.359963000      0.192763999      0.715265989       3.76959801       4.21918583       6.73940277       7.08731079       7.32028580       7.87772083       8.01208401    
         293 -0.975122988     -0.741343021     -0.448758006     -0.362286001      0.197493002      0.731270015       3.76531792       4.18233299       6.73828983       7.14738894       7.31667805       7.85489321       7.94576502    
         294 -0.964987993     -0.740576029     -0.447219998     -0.364497006      0.202000007      0.747102022       3.76168609       4.14611197       6.88162613       7.04992008       7.32064915       7.92385483       7.97058821    
         295 -0.955559015     -0.739844978     -0.445663005     -0.366589010      0.206284001      0.762691975       3.75779796       4.11154985       6.73958302       7.04728222       7.32522202       7.92164421       8.10936928    
         296 -0.946819007     -0.739151001     -0.444110990     -0.368550003      0.210338995      0.777969003       3.75450802       4.07854795       6.73871994       7.05127096       7.31842279       7.89385509       7.96097422    
         297 -0.938748002     -0.738494992     -0.442562014     -0.370395988      0.214165002      0.792856991       3.75094700       4.04691315       6.84359598       7.05410099       7.32107687       7.91364622       8.42435837    
         298 -0.931324005     -0.737878025     -0.441047996     -0.372110009      0.217758000      0.807280004       3.74817395       4.01690722       6.74016285       7.20426178       7.31809807       7.93097496       7.96272802    
         299 -0.924526989     -0.737299979     -0.439577997     -0.373695999      0.221114993      0.821159005       3.74527502       3.98838902       6.73955297       7.05591106       7.31969118       7.90839291       7.93708277    
         300 -0.918335974     -0.736760974     -0.438156992     -0.375162989      0.224234000      0.834415972       3.74238801       3.96192002       6.75548410       7.04564619       7.33157110       7.93514299       8.17635059    
         301 -0.912729025     -0.736263990     -0.436820000     -0.376489013      0.227111995      0.846973002       3.74019408       3.93681598       6.74159908       7.05137396       7.31583595       7.89863110       8.04911518    
         302 -0.907687008     -0.735808015     -0.435555011     -0.377696991      0.229747996      0.858749986       3.73776698       3.91380692       6.74077988       7.09144592       7.31624889       7.90108299       7.95670700    
         303 -0.903190970     -0.735394001     -0.434390992     -0.378773004      0.232139006      0.869673014       3.73545599       3.89271307       6.75639677       7.04246807       7.31896782       7.90983295       8.18738079    
         304 -0.899219990     -0.735022008     -0.433335006     -0.379720002      0.234282002      0.879670024       3.73348093       3.87367606       6.74113321       7.03744221       7.31556320       7.89693689       8.13210773    
         305 -0.895760000     -0.734691978     -0.432379007     -0.380555004      0.236176997      0.888670027       3.73193502       3.85694194       6.74090815       7.14050102       7.31448221       7.89055014       8.01545429    
         306 -0.892793000     -0.734405994     -0.431546986     -0.381265014      0.237822995      0.896611989       3.73054099       3.84184790       6.74157095       7.05247688       7.31557512       7.91060781       7.99129009    
         307 -0.890309989     -0.734165013     -0.430842996     -0.381862015      0.239212006      0.903402984       3.72924900       3.82914805       6.74030590       7.13516378       7.31418419       7.89629984       8.01676846    
         308 -0.888291001     -0.733964980     -0.430271000     -0.382324010      0.240356997      0.909071028       3.72821498       3.81870008       6.74063587       7.20926714       7.31369305       7.88757706       8.00860977    
         309 -0.886731982     -0.733810008     -0.429807991     -0.382696003      0.241247997      0.913525999       3.72753596       3.81050491       6.74160480       7.22345781       7.31433678       7.88682985       8.00006485    
         310 -0.885622978     -0.733699024     -0.429479986     -0.382955998      0.241885006      0.916733027       3.72693491       3.80463099       6.75295115       7.03425884       7.31956482       7.90559387       8.11037636    
         311 -0.884961009     -0.733632028     -0.429282993     -0.383109987      0.242267996      0.918667018       3.72660995       3.80109406       6.74105883       7.21062708       7.31500912       7.88925219       7.99363995    
         312 -0.884739995     -0.733609974     -0.429212987     -0.383165985      0.242394999      0.919313014       3.72718501       3.80015111       6.88604403       7.18175697       7.43859816       7.95004988       8.31107521    
         313 -0.884849012     -0.733605981     -0.429271013     -0.383228004      0.242276996      0.918772995       3.72667408       3.80099392       6.74104309       7.03401995       7.31373692       7.89003086       8.15748882    
         314 -0.885178030     -0.733595014     -0.429430008     -0.383426994      0.241923004      0.917153001       3.72706389       3.80412102       6.74228382       7.06329489       7.31527901       7.88539219       8.10282707    
         315 -0.885725021     -0.733577013     -0.429695010     -0.383756995      0.241334006      0.914457977       3.72816110       3.80935502       6.74413490       7.15796709       7.31478405       7.88843203       8.07210445    
         316 -0.886489987     -0.733551025     -0.430088013     -0.384191006      0.240512997      0.910696983       3.72945404       3.81630611       6.74169493       7.12214708       7.31605911       7.89357901       8.05334663    
         317 -0.887474000     -0.733518004     -0.430626988     -0.384705007      0.239463001      0.905883014       3.73163009       3.82513094       6.80886889       7.02546787       7.32286787       7.93159199       8.08191872    
         318 -0.888673007     -0.733475029     -0.431299001     -0.385282993      0.238194004      0.900070012       3.73484898       3.83535910       6.74835300       7.21644688       7.31288624       7.88586521       8.03141689    
         319 -0.890091002     -0.733424008     -0.432148010     -0.385906994      0.236699998      0.893211007       3.73847103       3.84707594       6.74057484       7.16838121       7.31297684       7.89039516       8.01029682    
         320 -0.891726017     -0.733363986     -0.433185995     -0.386539012      0.234990001      0.885353982       3.74323106       3.86030602       6.74404812       7.03376102       7.34958887       7.88325596       8.46164131    
         321 -0.893573999     -0.733295977     -0.434432000     -0.387145996      0.233071998      0.876523972       3.74901509       3.87474704       6.74070787       7.24646711       7.31193018       7.90892410       8.08592129    
         322 -0.895635009     -0.733217001     -0.435898006     -0.387704998      0.230949998      0.866746008       3.75580406       3.89043403       6.80817509       7.14670992       7.37293482       7.95506811       8.01387024    
         323 -0.897903025     -0.733128011     -0.437604010     -0.388179988      0.228631005      0.856049001       3.76388311       3.90718889       6.75660086       7.11800098       7.34955883       7.88880491       8.01477242    
         324 -0.900375009     -0.733027995     -0.439561993     -0.388543010      0.226124004      0.844464004       3.77236390       3.92524409       6.74149084       7.15032101       7.31214905       7.88566399       7.99371481    
         325 -0.903043985     -0.732918024     -0.441767007     -0.388781011      0.223435000      0.832022011       3.78253007       3.94413495       6.74128008       7.01093578       7.30985212       7.90042210       7.99145317    
         326 -0.905902028     -0.732797027     -0.444215000     -0.388880014      0.220572993      0.818756998       3.79343510       3.96433997       6.74336386       6.99475622       7.31795597       7.88584089       8.13942337    
         327 -0.908939004     -0.732665002     -0.446895003     -0.388832986      0.217544004      0.804705024       3.80533099       3.98518205       7.17144489       7.20205688       7.40534115       7.90798092       8.33088112    
         328 -0.912142992     -0.732520998     -0.449786007     -0.388642013      0.214358002      0.789901972       3.81868911       4.00731421       6.74531078       7.08187914       7.32546377       7.89752293       8.01975727    
         329 -0.915499985     -0.732366979     -0.452874988     -0.388298005      0.211021006      0.774384022       3.83271503       4.03000021       6.74110222       6.97764683       7.30597496       7.87814522       8.04547596    
         330 -0.918992996     -0.732201993     -0.456133991     -0.387811989      0.207541004      0.758189976       3.84757805       4.05344391       6.82145405       6.97259378       7.32204199       7.94558287       8.40589142    
         331 -0.922601998     -0.732025981     -0.459533006     -0.387192994      0.203925997      0.741358995       3.86384892       4.07829285       6.74150610       7.06863022       7.30331421       7.88884306       7.96107578    
         332 -0.926307023     -0.731841028     -0.463048995     -0.386444986      0.200182006      0.723928988       3.88096309       4.10346317       6.74304819       7.00126696       7.30195189       7.92502594       8.13959694    
         333 -0.930082023     -0.731646001     -0.466663986     -0.385567009      0.196317002      0.705940008       3.89928389       4.12897778       6.85636520       7.01924181       7.39558697       7.99193478       8.54379368    
         334 -0.933902025     -0.731442988     -0.470331013     -0.384588003      0.192337006      0.687431991       3.91761494       4.15590620       6.74200010       6.97924185       7.29857588       7.90532017       8.02873898    
         335 -0.937738001     -0.731230021     -0.474043995     -0.383497000      0.188247994      0.668443978       3.93764901       4.18349504       6.74298716       7.09386492       7.29552698       7.87688780       7.98072004    
         336 -0.941559017     -0.731010020     -0.477773011     -0.382306010      0.184055999      0.649016023       3.95834494       4.21146011       6.77817106       7.06151009       7.29298115       7.89866209       7.96603584    
         337 -0.945335984     -0.730783999     -0.481500000     -0.381020993      0.179765999      0.629188001       3.97966099       4.24022484       6.74210501       7.05739594       7.29098415       7.85859919       8.16233921    
         338 -0.949036002     -0.730551004     -0.485206991     -0.379642010      0.175384000      0.608999014       4.00206804       4.26949596       6.79069519       6.90606689       7.29737711       7.94078922       8.12456226    
         339 -0.952629030     -0.730314016     -0.488871008     -0.378181994      0.170911998      0.588488996       4.02496290       4.29935789       6.75418806       7.03679419       7.28431797       7.85898590       8.06401730    
         340 -0.956085026     -0.730072975     -0.492478997     -0.376641005      0.166355997      0.567698002       4.04887295       4.32990503       6.85346794       6.91050386       7.29051495       7.93631411       8.01247692    
         341 -0.959376991     -0.729828000     -0.496017009     -0.375025988      0.161716998      0.546666026       4.07356119       4.36059189       6.80083799       6.85187197       7.28812122       7.85944986       7.99286699    
         342 -0.962477982     -0.729579985     -0.499466002     -0.373346001      0.156997994      0.525431991       4.09873486       4.39213610       6.74496508       6.86461401       7.28232193       7.84484291       8.10780239    
         343 -0.965366006     -0.729331017     -0.502834022     -0.371585995      0.152200997      0.504036009       4.12471199       4.42399979       6.80031681       6.86636496       7.26966190       7.86359310       8.03613567    
         344 -0.968021989     -0.729081988     -0.506093025     -0.369771987      0.147325993      0.482517004       4.15162897       4.45605707       6.80443096       6.83426905       7.26513720       7.81380987       8.03856277    
         345 -0.970427990     -0.728833020     -0.509241998     -0.367897004      0.142371997      0.460918009       4.17881107       4.48890877       6.76564789       6.86402607       7.26538277       7.87144279       8.02478600    
         346 -0.972572029     -0.728582978     -0.512281001     -0.365960985      0.137339994      0.439276993       4.20674992       4.52177286       6.80957079       6.78951120       7.25288486       7.81095600       8.12254047    
         347 -0.974443972     -0.728335023     -0.515192986     -0.363979995      0.132225007      0.417636007       4.23501682       4.55529785       6.73863220       6.81531191       7.25646305       7.80243397       8.06057453    
         348 -0.976034999     -0.728085995     -0.517987013     -0.361945003      0.127021998      0.396039009       4.26431799       4.58931112       6.78399515       6.79361677       7.24958420       7.78861189       8.09851074    
         349 -0.977342010     -0.727837026     -0.520654976     -0.359863997      0.121729001      0.374527007       4.29351282       4.62358809       6.76494598       6.78735685       7.25658989       7.78738880       8.00202560    
         350 -0.978357971     -0.727589011     -0.523199022     -0.357737988      0.116333999      0.353148997       4.32428980       4.65756178       6.75540018       6.83551502       7.25814819       7.88539982       8.12883854    
         351 -0.979084015     -0.727339983     -0.525614023     -0.355574995      0.110826001      0.331950009       4.35466099       4.69273615       6.75177908       6.83927917       7.24749899       7.77423811       8.15499592    
         352 -0.979516029     -0.727090001     -0.527906001     -0.353372008      0.105191998      0.310981989       4.38623619       4.72742414       6.71880293       6.77551699       7.22628212       7.77775002       8.10571480    
         353 -0.979658008     -0.726836026     -0.530071974     -0.351139009       9.94120017E-02  0.290300012       4.41662693       4.76302004       6.75429392       6.75933123       7.21685219       7.72494221       8.01543999    
         354 -0.979507029     -0.726580024     -0.532118976     -0.348879009       9.34579968E-02  0.269957989       4.44834614       4.79819298       6.74687099       6.84455776       7.26166677       7.95224810       7.98475218    
         355 -0.979061007     -0.726315022     -0.534042001     -0.346588999       8.73050019E-02  0.250034004       4.48095798       4.83336496       6.71723413       6.76907682       7.20434523       7.74336386       8.04351044    
         356 -0.978322029     -0.726042986     -0.535849988     -0.344274998       8.09080005E-02  0.230596006       4.51395988       4.86932611       6.70845318       6.75773621       7.19581604       7.72116089       8.03290081    
         357 -0.977292001     -0.725759029     -0.537542999     -0.341946006       7.42160007E-02  0.211729005       4.54699898       4.90486383       6.69222689       6.77736902       7.19373083       7.75106812       8.06010056    
         358 -0.975971997     -0.725463986     -0.539125979     -0.339603007       6.71650022E-02  0.193526998       4.58085823       4.94207191       6.68635511       6.78205776       7.18693113       7.71326685       8.14120579    
         359 -0.974361002     -0.725152016     -0.540602982     -0.337251991       5.96779995E-02  0.176100001       4.61358500       4.97816277       6.69864893       6.75238991       7.17529583       7.68131495       8.19001198    
         360 -0.972461998     -0.724821985     -0.541978002     -0.334897012       5.16709983E-02  0.159563005       4.64757013       5.01351690       6.64058590       6.76262712       7.17806911       7.66838312       7.96448278    
         361 -0.970274985     -0.724469006     -0.543251991     -0.332545012       4.30550016E-02  0.144035995       4.68128490       5.04979992       6.65614080       6.87777090       7.19937897       7.67467213       8.00452423    
         362 -0.967800975     -0.724090993     -0.544432998     -0.330201000       3.37559991E-02  0.129620999       4.71579599       5.08541203       6.68185091       6.82197285       7.17112303       7.78380585       7.98377895    
         363 -0.965047002     -0.723684013     -0.545522988     -0.327868998       2.37349998E-02  0.116384998       4.75159597       5.12246609       6.62765503       6.77929020       7.14792490       7.67162800       7.99272299    
         364 -0.962013006     -0.723244011     -0.546527028     -0.325558990       1.29990000E-02  0.104350001       4.78512192       5.16012907       6.62218380       6.76492596       7.15697289       7.66116381       8.09222698    
         365 -0.958701015     -0.722765028     -0.547441006     -0.323278993       1.64200005E-03   9.34569985E-02   4.82016897       5.19496107       6.62160206       6.79829311       7.16371107       7.59361792       7.94077682    
         366 -0.955121994     -0.722247005     -0.548278987     -0.321036994      -1.02319997E-02   8.36130008E-02   4.85668612       5.23202085       6.60656595       6.79625082       7.12975597       7.57838821       7.90945911    
         367 -0.951281011     -0.721684992     -0.549041986     -0.318843991      -2.24479996E-02   7.46729970E-02   4.89074612       5.26717186       6.57469702       6.76652479       7.13852215       7.56944704       7.89684486    
         368 -0.947184026     -0.721074998     -0.549733996     -0.316709012      -3.48449983E-02   6.65009990E-02   4.92761421       5.30527592       6.57594585       6.76611090       7.10791588       7.53178596       8.10232639    
         369 -0.942840993     -0.720413983     -0.550356984     -0.314646989      -4.72569987E-02   5.89549989E-02   4.96287918       5.34050703       6.53230619       6.79169083       7.10821581       7.53117180       8.01273060    
         370 -0.938259006     -0.719698012     -0.550916016     -0.312669992      -5.95510006E-02   5.19240014E-02   4.99830914       5.37571907       6.53425121       6.81404877       7.10396910       7.49686480       7.89529085    
         371 -0.933450997     -0.718924999     -0.551413000     -0.310795009      -7.16010034E-02   4.53019999E-02   5.03443289       5.41141605       6.53000307       6.76779604       7.11245108       7.48281288       7.90580893    
         372 -0.928425014     -0.718089998     -0.551851988     -0.309038013      -8.33130032E-02   3.90230007E-02   5.06943178       5.44656706       6.51512909       6.77065182       7.08563805       7.46808910       7.85065317    
         373 -0.923195004     -0.717191994     -0.552236021     -0.307422012      -9.46059972E-02   3.30229998E-02   5.10548019       5.48079109       6.48709202       6.76997089       7.07311916       7.46158218       7.83524609    
         374 -0.917769015     -0.716229022     -0.552568018     -0.305965990     -0.105411001       2.72589996E-02   5.14080715       5.51645994       6.46347713       6.79595089       7.07172823       7.49458694       7.80884695    
         375 -0.912164986     -0.715195000     -0.552851021     -0.304701000     -0.115663998       2.16899998E-02   5.17630100       5.55066681       6.45616722       6.77575922       7.05533886       7.44870281       7.89563417    
         376 -0.906391978     -0.714093029     -0.553086996     -0.303644001     -0.125327006       1.62959993E-02   5.21254683       5.58336020       6.44077492       6.78824186       7.05353594       7.44085979       7.87233114    
         377 -0.900462985     -0.712918997     -0.553278029     -0.302834004     -0.134343997       1.10510001E-02   5.24664879       5.61684704       6.43105888       6.77609491       7.04142809       7.50006819       7.76031208    
         378 -0.894393981     -0.711670995     -0.553427994     -0.302293003     -0.142681003       5.94299985E-03   5.28309107       5.64938211       6.41704178       6.77672482       7.04047108       7.38434696       7.76051617    
         379 -0.888199985     -0.710345984     -0.553538024     -0.302053988     -0.150305003       9.58000019E-04   5.31808710       5.68104219       6.42301607       6.85566521       7.04182196       7.36652899       7.72518587    
         380 -0.881891012     -0.708945990     -0.553606987     -0.302143991     -0.157190993      -3.91499978E-03   5.35307980       5.71284485       6.40142822       6.78719711       7.02079487       7.37668514       7.72966623    
         381 -0.875485003     -0.707466006     -0.553640008     -0.302587003     -0.163314998      -8.67999997E-03   5.38819695       5.74332190       6.39231682       6.78981304       7.01715422       7.33782578       7.72149897    
         382 -0.868992984     -0.705906987     -0.553638995     -0.303393990     -0.168676004      -1.33429999E-02   5.42309093       5.77038288       6.38584614       6.78899479       7.01142597       7.33404779       7.70888376    
         383 -0.862429976     -0.704268992     -0.553604007     -0.304576010     -0.173267007      -1.79079995E-02   5.45692396       5.79873085       6.37958002       6.79077005       7.02758694       7.31115007       7.66361094    
         384 -0.855813980     -0.702548027     -0.553534985     -0.306120992     -0.177116007      -2.23779995E-02   5.49110985       5.82481003       6.37676191       6.83963680       7.00691414       7.32745695       7.85773420    
         385 -0.849156022     -0.700744987     -0.553435028     -0.308010012     -0.180246994      -2.67539993E-02   5.52495623       5.84877396       6.37101793       6.79404211       7.02736282       7.30145311       7.66806889    
         386 -0.842474997     -0.698858023     -0.553304970     -0.310218006     -0.182705000      -3.10360007E-02   5.55823612       5.87142181       6.36760521       6.83336878       6.99359989       7.29345417       7.66057777    
         387 -0.835783005     -0.696886003     -0.553143978     -0.312712997     -0.184531003      -3.52259986E-02   5.58966780       5.89202881       6.36650610       6.80492496       6.98975182       7.27472305       7.61179686    
         388 -0.829096973     -0.694827974     -0.552953005     -0.315438002     -0.185797006      -3.93240005E-02   5.62218714       5.91308308       6.36761618       6.85277319       6.98146200       7.25266695       7.64772701    
         389 -0.822431982     -0.692681015     -0.552731991     -0.318356007     -0.186554000      -4.33279984E-02   5.65350914       5.93367815       6.37583113       6.89408684       6.99317598       7.27308512       7.61602306    
         390 -0.815804005     -0.690443993     -0.552483976     -0.321417004     -0.186866000      -4.72370014E-02   5.68352985       5.94267607       6.37906408       6.82325792       6.97144985       7.22284222       7.59351110    
         391 -0.809231997     -0.688116014     -0.552205980     -0.324580014     -0.186789006      -5.10499999E-02   5.71229887       5.95549202       6.40659714       6.84987497       6.97677279       7.22041512       7.60091782    
         392 -0.802725971     -0.685697973     -0.551903009     -0.327796012     -0.186381996      -5.47659993E-02   5.73998022       5.96650600       6.39077282       6.90336990       6.96154785       7.20898819       7.54130697    
         393 -0.796307027     -0.683184028     -0.551567972     -0.331041008     -0.185688004      -5.83829992E-02   5.76549006       5.97648096       6.40089083       6.83735800       6.96859598       7.20312405       7.52745914    
         394 -0.789987981     -0.680576026     -0.551207006     -0.334280998     -0.184753001      -6.18980005E-02   5.78917789       5.98737717       6.41060305       6.89534187       6.97285223       7.17938185       7.49712515    
         395 -0.783785999     -0.677874029     -0.550818980     -0.337493002     -0.183611006      -6.53090030E-02   5.80987310       5.99645519       6.42479420       6.87240219       6.97007084       7.17046213       7.49118280    
         396 -0.777715981     -0.675073981     -0.550400972     -0.340653002     -0.182299003      -6.86139986E-02   5.82779312       6.01258802       6.43806982       6.90602207       7.03911114       7.17296314       7.50605822    
         397 -0.771789014     -0.672183990     -0.549956977     -0.343746990     -0.180841997      -7.18099996E-02   5.84111118       6.02539778       6.46035099       6.90990782       6.98511505       7.17593002       7.49151897    
         398 -0.766021013     -0.669198990     -0.549484015     -0.346760005     -0.179267004      -7.48940036E-02   5.85062695       6.03963804       6.46259022       6.90715218       7.03087378       7.15791082       7.45275402    
         399 -0.760421991     -0.666125000     -0.548982978     -0.349678993     -0.177597001      -7.78649971E-02   5.85767603       6.05538321       6.48903894       6.94519186       7.11145878       7.19190311       7.62158394    
         400 -0.755001009     -0.662967980     -0.548452973     -0.352499008     -0.175846994      -8.07190016E-02   5.85970879       6.07267904       6.48287106       6.98539305       7.02217579       7.13689613       7.55734110    
         401 -0.749765992     -0.659739017     -0.547899008     -0.355210006     -0.174040005      -8.34529996E-02   5.85906076       6.09205198       6.49326897       6.90221405       7.02750492       7.13736296       7.49824905    
         402 -0.744723022     -0.656437993     -0.547312975     -0.357807994     -0.172179997      -8.60640034E-02   5.85595322       6.11382294       6.50660896       6.96189594       7.04626513       7.12894821       7.41549492    
         403 -0.739868999     -0.653084993     -0.546700001     -0.360287011     -0.170284003      -8.85500014E-02   5.85243702       6.13560677       6.51917219       6.94680595       7.07694721       7.27983189       7.83029318    
         404 -0.735212028     -0.649686992     -0.546061993     -0.362641007     -0.168366998      -9.09070000E-02   5.84762716       6.15569782       6.52675390       6.91232109       7.06239700       7.26798582       7.94054794    
         405 -0.730749011     -0.646263003     -0.545394003     -0.364872009     -0.166435003      -9.31309983E-02   5.84016705       6.17440701       6.53133821       6.91006994       7.04820490       7.13657618       7.41368818    
         406 -0.726473987     -0.642830014     -0.544705987     -0.366970986     -0.164498001      -9.52219963E-02   5.83280277       6.19622707       6.53777122       6.91492224       7.07101917       7.13264799       7.34506416    
         407 -0.722388029     -0.639397979     -0.543991029     -0.368939012     -0.162564993      -9.71760005E-02   5.82491779       6.21859598       6.54331303       6.92468596       7.07052898       7.18255377       7.37275314    
         408 -0.718477011     -0.635996997     -0.543254972     -0.370775014     -0.160641998      -9.89900008E-02   5.81740618       6.23471022       6.55179310       6.93019915       7.03757381       7.23072290       7.46535397    
         409 -0.714734972     -0.632641971     -0.542497993     -0.372478008     -0.158736005     -0.100660004       5.80797577       6.25169516       6.55704117       6.91651678       7.05946493       7.18870497       7.35989809    
         410 -0.711152017     -0.629351974     -0.541724026     -0.374042988     -0.156853005     -0.102185003       5.79903221       6.27548218       6.56605291       6.91812897       7.04353905       7.23990488       7.43555880    
         411 -0.707719028     -0.626143992     -0.540932000     -0.375474989     -0.154999003     -0.103564002       5.78981781       6.28646803       6.56650305       6.92441320       7.04347610       7.21990013       7.35201788    
         412 -0.704425991     -0.623032987     -0.540131986     -0.376760989     -0.153175995     -0.104791999       5.78043509       6.30260515       6.57116985       6.92520618       7.02105808       7.24339581       7.48104286    
         413 -0.701265991     -0.620042980     -0.539323986     -0.377914995     -0.151392996     -0.105871998       5.77137280       6.31742907       6.57699919       6.91301680       7.01869202       7.24448681       8.04012775    
         414 -0.698224008     -0.617183983     -0.538514018     -0.378933012     -0.149652004     -0.106801003       5.76173592       6.33166504       6.58081722       6.93195295       7.01721001       7.22144222       7.45237494    
         415 -0.695297003     -0.614464998     -0.537705004     -0.379815012     -0.147955000     -0.107579999       5.75222301       6.34213305       6.58941317       6.91909695       7.00896502       7.21745396       7.64288092    
         416 -0.692471027     -0.611900985     -0.536904991     -0.380564988     -0.146305993     -0.108208999       5.74271679       6.35561991       6.59109879       6.92273617       7.00783396       7.20455313       7.62605906    
         417 -0.689741015     -0.609497011     -0.536117017     -0.381184012     -0.144705996     -0.108690999       5.73313189       6.36661577       6.58485889       6.93131590       7.01420403       7.25127506       7.61325502    
         418 -0.687097013     -0.607262015     -0.535346985     -0.381675005     -0.143153995     -0.109030001       5.72381783       6.37972689       6.59592390       6.96087408       7.01505709       7.20954895       7.81012487    
         419 -0.684535980     -0.605193019     -0.534599006     -0.382048011     -0.141652003     -0.109228998       5.71444511       6.38479424       6.59727621       6.92858601       6.99980211       7.18637323       8.10558987    
         420 -0.682048023     -0.603299022     -0.533878028     -0.382302999     -0.140194997     -0.109295003       5.70518303       6.39275312       6.59913683       6.94662523       6.98786879       7.17441511       7.78161907    
         421 -0.679625988     -0.601579010     -0.533190012     -0.382447988     -0.138784006     -0.109236002       5.69604683       6.40126610       6.59964991       6.92633677       7.01055002       7.16878414       7.89277792    
         422 -0.677268982     -0.600031972     -0.532535970     -0.382488012     -0.137413993     -0.109059997       5.68711281       6.40863419       6.59793901       6.92860222       7.00707102       7.16934586       7.83272123    
         423 -0.674970984     -0.598653972     -0.531920016     -0.382434011     -0.136079997     -0.108778000       5.67814112       6.41213894       6.60310507       6.92417192       6.98126078       7.16998720       7.70236778    
         424 -0.672721982     -0.597446978     -0.531345010     -0.382292002     -0.134775996     -0.108401000       5.66996908       6.41864014       6.60609007       6.93600321       6.98104811       7.14250422       8.12184429    
         425 -0.670526981     -0.596400023     -0.530811012     -0.382072985     -0.133499995     -0.107940003       5.66107893       6.42291403       6.60720921       6.92420912       7.01015282       7.13364220       7.76610422    
         426 -0.668379009     -0.595511019     -0.530317008     -0.381783009     -0.132245004     -0.107405998       5.65276718       6.42644310       6.60831213       6.92323685       6.97395802       7.12852621       8.16088486    
