"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27","","KPoint 28","","KPoint 29","","KPoint 30","","KPoint 31","","KPoint 32","","KPoint 33","","KPoint 34","","KPoint 35","","KPoint 36","","KPoint 37","","KPoint 38","","KPoint 39","","KPoint 40","","KPoint 41","","KPoint 42","","KPoint 43","","KPoint 44","","KPoint 45","","KPoint 46","","KPoint 47","","KPoint 48","","KPoint 49","","KPoint 50","","KPoint 51","","KPoint 52","","KPoint 53","","KPoint 54","","KPoint 55","","KPoint 56","","KPoint 57","","KPoint 58","","KPoint 59","","KPoint 60","","KPoint 61","","KPoint 62","","KPoint 63","","KPoint 64","","KPoint 65","","KPoint 66","","KPoint 67","","KPoint 68","","KPoint 69","","KPoint 70","","KPoint 71","","KPoint 72",""
"Band","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ","E - EF / eV","Occ"
"38","-1.6974000000000005","2.0","-1.6770000000000005","2.0","-1.6502000000000003","2.0","-1.6254000000000004","2.0","-1.6035000000000004","2.0","-1.5844000000000005","2.0","-1.5672000000000001","2.0","-1.5511000000000004","2.0","-1.5360000000000005","2.0","-1.5215000000000005","2.0","-1.5073000000000003","2.0","-1.4918000000000005","2.0","-1.4731000000000005","2.0","-1.4504000000000001","2.0","-1.4248000000000003","2.0","-1.3991000000000002","2.0","-1.3783000000000003","2.0","-1.3699000000000003","2.0","-1.3691000000000004","2.0","-1.3671000000000002","2.0","-1.3642000000000003","2.0","-1.3612000000000002","2.0","-1.3599","2.0","-1.3614000000000002","2.0","-1.3648000000000002","2.0","-1.3682000000000003","2.0","-1.3704000000000005","2.0","-1.3708000000000005","2.0","-1.3684000000000003","2.0","-1.3612000000000002","2.0","-1.3488000000000002","2.0","-1.3342000000000005","2.0","-1.3214000000000001","2.0","-1.3126000000000002","2.0","-1.3096000000000005","2.0","-1.3098000000000005","2.0","-1.3080000000000003","2.0","-1.3008000000000002","2.0","-1.2888000000000002","2.0","-1.2764000000000002","2.0","-1.2690000000000001","2.0","-1.2719000000000005","2.0","-1.2894","2.0","-1.3228000000000004","2.0","-1.3683000000000005","2.0","-1.4181000000000004","2.0","-1.4638000000000004","2.0","-1.4992000000000005","2.0","-1.5219000000000005","2.0","-1.5345000000000004","2.0","-1.5434","2.0","-1.5536000000000003","2.0","-1.5670000000000002","2.0","-1.5837000000000003","2.0","-1.6034000000000002","2.0","-1.6257000000000001","2.0","-1.6506000000000003","2.0","-1.6771000000000003","2.0","-1.6974000000000005","2.0","-1.6927000000000003","2.0","-1.6789000000000005","2.0","-1.6563000000000003","2.0","-1.6254000000000004","2.0","-1.5869000000000004","2.0","-1.5418000000000003","2.0","-1.4912000000000005","2.0","-1.4370000000000003","2.0","-1.3809000000000005","2.0","-1.3256000000000001","2.0","-1.2749000000000001","2.0","-1.2357000000000005","2.0","-1.2199000000000004","2.0"
"39","-1.5364000000000004","2.0","-1.5334000000000003","2.0","-1.5245000000000002","2.0","-1.5103000000000004","2.0","-1.4922000000000004","2.0","-1.4720000000000004","2.0","-1.4520000000000004","2.0","-1.4337000000000004","2.0","-1.4175000000000004","2.0","-1.4019000000000004","2.0","-1.3846000000000003","2.0","-1.3639000000000001","2.0","-1.3399000000000005","2.0","-1.3137000000000003","2.0","-1.2880000000000003","2.0","-1.2662000000000004","2.0","-1.2535000000000003","2.0","-1.2506000000000004","2.0","-1.2587000000000002","2.0","-1.2739000000000003","2.0","-1.2877000000000005","2.0","-1.2970000000000002","2.0","-1.2987000000000002","2.0","-1.2901000000000002","2.0","-1.2709000000000001","2.0","-1.2418000000000005","2.0","-1.2039000000000004","2.0","-1.1584000000000003","2.0","-1.1075000000000004","2.0","-1.0537000000000005","2.0","-1.0007000000000001","2.0","-0.9526000000000003","2.0","-0.9138000000000002","2.0","-0.8884000000000003","2.0","-0.8795000000000002","2.0","-0.8800000000000003","2.0","-0.8824000000000005","2.0","-0.8892000000000002","2.0","-0.9042000000000003","2.0","-0.9310000000000005","2.0","-0.9753000000000003","2.0","-1.0445000000000002","2.0","-1.1214000000000004","2.0","-1.1939000000000002","2.0","-1.2570000000000001","2.0","-1.3083000000000005","2.0","-1.3473000000000002","2.0","-1.3748000000000005","2.0","-1.3933000000000004","2.0","-1.4061000000000003","2.0","-1.4177000000000004","2.0","-1.4317000000000002","2.0","-1.4498000000000002","2.0","-1.4707000000000003","2.0","-1.4919000000000002","2.0","-1.5106000000000002","2.0","-1.5248000000000004","2.0","-1.5335000000000005","2.0","-1.5364000000000004","2.0","-1.5374000000000003","2.0","-1.5402000000000005","2.0","-1.5443000000000002","2.0","-1.5486000000000004","2.0","-1.5511000000000004","2.0","-1.5418000000000003","2.0","-1.4912000000000005","2.0","-1.4370000000000003","2.0","-1.3809000000000005","2.0","-1.3256000000000001","2.0","-1.2749000000000001","2.0","-1.2357000000000005","2.0","-1.2199000000000004","2.0"
"40","-0.1253000000000002","2.0","-0.1936","2.0","-0.3228","2.0","-0.4568000000000003","2.0","-0.5838000000000001","2.0","-0.6987000000000005","2.0","-0.7985000000000002","2.0","-0.8810000000000002","2.0","-0.9458000000000002","2.0","-0.9946000000000002","2.0","-1.0315000000000003","2.0","-1.0619000000000005","2.0","-1.0905000000000005","2.0","-1.1195000000000004","2.0","-1.1480000000000001","2.0","-1.1715000000000004","2.0","-1.1835000000000004","2.0","-1.1848000000000005","2.0","-1.1746000000000003","2.0","-1.1540000000000004","2.0","-1.1307000000000005","2.0","-1.1048000000000004","2.0","-1.0758000000000005","2.0","-1.0439000000000003","2.0","-1.0098000000000003","2.0","-0.9742000000000002","2.0","-0.9378000000000002","2.0","-0.9015000000000004","2.0","-0.8663000000000003","2.0","-0.8337000000000003","2.0","-0.8054000000000001","2.0","-0.7827999999999999","2.0","-0.7666000000000004","2.0","-0.7572000000000001","2.0","-0.7541000000000002","2.0","-0.7567000000000004","2.0","-0.7651000000000003","2.0","-0.7827999999999999","2.0","-0.8183000000000002","2.0","-0.8751000000000002","2.0","-0.9389000000000003","2.0","-0.9878000000000005","2.0","-1.0257000000000005","2.0","-1.0546000000000002","2.0","-1.0749000000000004","2.0","-1.0890000000000004","2.0","-1.0988000000000002","2.0","-1.1043000000000003","2.0","-1.1029000000000004","2.0","-1.0892000000000004","2.0","-1.0556000000000005","2.0","-0.9958000000000005","2.0","-0.9082000000000003","2.0","-0.7953000000000001","2.0","-0.6617000000000006","2.0","-0.5129999999999999","2.0","-0.35600000000000076","2.0","-0.20450000000000035","2.0","-0.1253000000000002","2.0","-0.15580000000000016","2.0","-0.3044000000000002","2.0","-0.44370000000000065","2.0","-0.5680000000000005","2.0","-0.6769000000000007","2.0","-0.7714000000000008","2.0","-0.8536000000000001","2.0","-0.9262000000000001","2.0","-0.9916000000000005","2.0","-1.0518000000000005","2.0","-1.1077000000000004","2.0","-1.1560000000000001","2.0","-1.1799000000000004","2.0"
"41","-0.1253000000000002","2.0","-0.13280000000000047","2.0","-0.15510000000000002","2.0","-0.19150000000000045","2.0","-0.24080000000000013","2.0","-0.30180000000000007","2.0","-0.37260000000000026","2.0","-0.4513000000000007","2.0","-0.5353000000000003","2.0","-0.6221000000000005","2.0","-0.7089000000000008","2.0","-0.7930999999999999","2.0","-0.8721000000000005","2.0","-0.9440000000000004","2.0","-1.0073000000000003","2.0","-1.0605000000000002","2.0","-1.0997000000000003","2.0","-1.1157000000000004","2.0","-1.1068000000000002","2.0","-1.0798000000000005","2.0","-1.0371000000000001","2.0","-0.9838000000000005","2.0","-0.9249000000000005","2.0","-0.8649000000000004","2.0","-0.8081000000000005","2.0","-0.7605000000000004","2.0","-0.7296000000000005","2.0","-0.7126999999999999","2.0","-0.6974","2.0","-0.6770000000000005","2.0","-0.6506000000000007","2.0","-0.6205000000000007","2.0","-0.5914999999999999","2.0","-0.5699000000000005","2.0","-0.5618000000000007","2.0","-0.5701","2.0","-0.5931000000000006","2.0","-0.6238999999999999","2.0","-0.6482000000000001","2.0","-0.6551","2.0","-0.6497000000000002","2.0","-0.6382000000000003","2.0","-0.6180000000000003","2.0","-0.5878000000000005","2.0","-0.5500000000000007","2.0","-0.5078000000000005","2.0","-0.4652000000000003","2.0","-0.4276","2.0","-0.39360000000000017","2.0","-0.3593000000000002","2.0","-0.3238000000000003","2.0","-0.2876000000000003","2.0","-0.2516000000000007","2.0","-0.21750000000000025","2.0","-0.18680000000000074","2.0","-0.1609000000000007","2.0","-0.14150000000000063","2.0","-0.1294000000000004","2.0","-0.1253000000000002","2.0","-0.1358000000000006","2.0","-0.16690000000000005","2.0","-0.21660000000000057","2.0","-0.28190000000000026","2.0","-0.3595000000000006","2.0","-0.44540000000000024","2.0","-0.5355000000000008","2.0","-0.6261000000000001","2.0","-0.7135000000000007","2.0","-0.7938000000000001","2.0","-0.8626000000000005","2.0","-0.9127000000000005","2.0","-0.9320000000000004","2.0"
"42","-0.05010000000000048","2.0","-0.0636000000000001","2.0","-0.07680000000000042","2.0","-0.0940000000000003","2.0","-0.11650000000000027","2.0","-0.14420000000000055","2.0","-0.17660000000000053","2.0","-0.21300000000000008","2.0","-0.2526999999999999","2.0","-0.2951000000000006","2.0","-0.33940000000000037","2.0","-0.38480000000000025","2.0","-0.4300000000000006","2.0","-0.47330000000000005","2.0","-0.5122","2.0","-0.5438000000000001","2.0","-0.5646000000000004","2.0","-0.5719000000000003","2.0","-0.5741000000000005","2.0","-0.5805000000000007","2.0","-0.5911","2.0","-0.6050000000000004","2.0","-0.6211000000000002","2.0","-0.6373000000000006","2.0","-0.6501000000000001","2.0","-0.6537000000000006","2.0","-0.6398000000000001","2.0","-0.6103000000000005","2.0","-0.5773000000000001","2.0","-0.5475000000000003","2.0","-0.5230000000000006","2.0","-0.5045000000000002","2.0","-0.4919000000000002","2.0","-0.48470000000000013","2.0","-0.48249999999999993","2.0","-0.4922000000000004","2.0","-0.5181000000000004","2.0","-0.5521000000000003","2.0","-0.5849000000000002","2.0","-0.6083000000000007","2.0","-0.6144000000000007","2.0","-0.601","2.0","-0.5762","2.0","-0.5465","2.0","-0.5151000000000003","2.0","-0.48300000000000054","2.0","-0.4489000000000001","2.0","-0.4090000000000007","2.0","-0.3651","2.0","-0.3211000000000004","2.0","-0.2782","2.0","-0.23710000000000075","2.0","-0.19850000000000012","2.0","-0.16330000000000044","2.0","-0.13250000000000028","2.0","-0.10680000000000067","2.0","-0.08700000000000063","2.0","-0.07100000000000062","2.0","-0.05010000000000048","2.0","-0.1358000000000006","2.0","-0.16690000000000005","2.0","-0.21660000000000057","2.0","-0.28190000000000026","2.0","-0.3595000000000006","2.0","-0.44540000000000024","2.0","-0.5355000000000008","2.0","-0.6261000000000001","2.0","-0.7135000000000007","2.0","-0.7938000000000001","2.0","-0.8626000000000005","2.0","-0.9127000000000005","2.0","-0.9320000000000004","2.0"
"43","0.1183999999999994","0.0","0.19959999999999933","0.0","0.3400999999999996","0.0","0.4889000000000001","0.0","0.6365999999999996","0.0","0.7793999999999999","0.0","0.9144999999999994","0.0","1.0397999999999996","0.0","1.1536","0.0","1.2546","0.0","1.3423999999999996","0.0","1.4178999999999995","0.0","1.4825","0.0","1.5373999999999999","0.0","1.5825999999999993","0.0","1.6167999999999996","0.0","1.6383","0.0","1.6456999999999997","0.0","1.6374999999999993","0.0","1.6137999999999995","0.0","1.5767999999999995","0.0","1.5293","0.0","1.4741999999999997","0.0","1.4131","0.0","1.3466999999999993","0.0","1.2746999999999993","0.0","1.197","0.0","1.1140999999999996","0.0","1.0272999999999994","0.0","0.9392999999999994","0.0","0.8540000000000001","0.0","0.7764999999999995","0.0","0.7131999999999996","0.0","0.6711999999999998","0.0","0.6563999999999997","0.0","0.6684999999999999","0.0","0.702","0.0","0.7500999999999998","0.0","0.8046999999999995","0.0","0.859","0.0","0.9085000000000001","0.0","0.9504999999999999","0.0","0.9843999999999999","0.0","1.0101999999999993","0.0","1.0287999999999995","0.0","1.0415","0.0","1.0488","0.0","1.0501999999999994","0.0","1.0436999999999994","0.0","1.0257999999999994","0.0","0.9922999999999993","0.0","0.9392999999999994","0.0","0.8643999999999998","0.0","0.7668999999999997","0.0","0.6482000000000001","0.0","0.5116999999999994","0.0","0.36299999999999955","0.0","0.21279999999999966","0.0","0.1183999999999994","0.0","0.23379999999999956","0.0","0.41029999999999944","0.0","0.5922999999999998","0.0","0.7689999999999992","0.0","0.9316999999999993","0.0","1.0720999999999998","0.0","1.1837999999999997","0.0","1.2633999999999999","0.0","1.3127999999999993","0.0","1.338","0.0","1.3476","0.0","1.3495999999999997","0.0","1.3495999999999997","0.0"
"44","1.8511999999999995","0.0","1.8647","0.0","1.9047999999999998","0.0","1.9707999999999997","0.0","2.0614999999999997","0.0","2.1754","0.0","2.3103","0.0","2.4642999999999997","0.0","2.6346999999999996","0.0","2.8153999999999995","0.0","2.8329999999999993","0.0","2.8374999999999995","0.0","2.8676999999999992","0.0","2.9190999999999994","0.0","2.9780999999999995","0.0","3.0146999999999995","0.0","3.0202999999999998","0.0","3.0198","0.0","3.0096999999999996","0.0","2.9834999999999994","0.0","2.9494999999999996","0.0","2.9156999999999993","0.0","2.8857999999999997","0.0","2.8576999999999995","0.0","2.8241999999999994","0.0","2.7759","0.0","2.7081","0.0","2.6228","0.0","2.5257999999999994","0.0","2.425","0.0","2.3282999999999996","0.0","2.2432999999999996","0.0","2.1769999999999996","0.0","2.1347999999999994","0.0","2.1202999999999994","0.0","2.1334999999999997","0.0","2.1719","0.0","2.2321","0.0","2.3079","0.0","2.3906","0.0","2.4692","0.0","2.5316","0.0","2.5686999999999998","0.0","2.5793999999999997","0.0","2.5724","0.0","2.5611999999999995","0.0","2.5576","0.0","2.5682","0.0","2.5908999999999995","0.0","2.5889999999999995","0.0","2.5051999999999994","0.0","2.3908999999999994","0.0","2.2730999999999995","0.0","2.1604","0.0","2.0584999999999996","0.0","1.9723999999999995","0.0","1.9066","0.0","1.8652999999999995","0.0","1.8511999999999995","0.0","1.8556999999999997","0.0","1.8693999999999997","0.0","1.8921999999999999","0.0","1.9240999999999993","0.0","1.9642999999999997","0.0","2.0111","0.0","2.0612999999999992","0.0","2.1111999999999993","0.0","2.1580999999999992","0.0","2.0827999999999998","0.0","1.9817","0.0","1.9192999999999998","0.0","1.8982","0.0"
"45","2.6780999999999997","0.0","2.6873999999999993","0.0","2.7143999999999995","0.0","2.7569","0.0","2.8099","0.0","2.8644999999999996","0.0","2.9049999999999994","0.0","2.9128","0.0","2.8883","0.0","2.8587","0.0","3.0152","0.0","3.1660999999999992","0.0","3.1389999999999993","0.0","3.1110999999999995","0.0","3.0965999999999996","0.0","3.1132999999999997","0.0","3.1522999999999994","0.0","3.1704","0.0","3.1703","0.0","3.1698999999999993","0.0","3.1690999999999994","0.0","3.1675999999999993","0.0","3.1663999999999994","0.0","3.1685999999999996","0.0","3.1800999999999995","0.0","3.204999999999999","0.0","3.2346999999999992","0.0","3.2421999999999995","0.0","3.2116999999999996","0.0","3.1609999999999996","0.0","3.1086","0.0","3.0630999999999995","0.0","3.0286999999999997","0.0","3.0073999999999996","0.0","3.0000999999999998","0.0","3.0143999999999993","0.0","3.0553999999999997","0.0","3.1174999999999997","0.0","3.1907999999999994","0.0","3.2597999999999994","0.0","3.3015","0.0","3.2849999999999993","0.0","3.2002999999999995","0.0","3.0919","0.0","2.9939","0.0","2.9189999999999996","0.0","2.8705999999999996","0.0","2.8381","0.0","2.7825999999999995","0.0","2.7325","0.0","2.7646999999999995","0.0","2.8243","0.0","2.864","0.0","2.8571999999999997","0.0","2.814","0.0","2.7612999999999994","0.0","2.7166999999999994","0.0","2.6879","0.0","2.6780999999999997","0.0","2.6818","0.0","2.6926999999999994","0.0","2.7102999999999993","0.0","2.7340999999999998","0.0","2.7639999999999993","0.0","2.7757999999999994","0.0","2.5716","0.0","2.3832999999999993","0.0","2.2184","0.0","2.0827999999999998","0.0","1.9817","0.0","1.9192999999999998","0.0","1.8982","0.0"
"46","3.6581","0.0","3.650899999999999","0.0","3.6277999999999997","0.0","3.585399999999999","0.0","3.5233999999999996","0.0","3.4501","0.0","3.3838999999999997","0.0","3.339199999999999","0.0","3.3037","0.0","3.2634","0.0","3.2220000000000004","0.0","3.2322999999999995","0.0","3.427699999999999","0.0","3.6263999999999994","0.0","3.8099","0.0","3.9614000000000003","0.0","4.054799999999999","0.0","4.0802000000000005","0.0","4.0775999999999994","0.0","4.065","0.0","4.035099999999999","0.0","3.9850000000000003","0.0","3.916899999999999","0.0","3.8357","0.0","3.7489999999999997","0.0","3.6673999999999998","0.0","3.6092000000000004","0.0","3.6026999999999996","0.0","3.6590999999999996","0.0","3.751499999999999","0.0","3.8497999999999992","0.0","3.932299999999999","0.0","3.985499999999999","0.0","4.0101","0.0","4.016699999999999","0.0","4.009899999999999","0.0","3.9821","0.0","3.9227","0.0","3.8304","0.0","3.7116999999999996","0.0","3.5814999999999992","0.0","3.464899999999999","0.0","3.379599999999999","0.0","3.3038","0.0","3.2237999999999998","0.0","3.1374999999999993","0.0","3.0471999999999992","0.0","2.9678999999999993","0.0","2.9455","0.0","2.9865999999999993","0.0","3.0625","0.0","3.1585","0.0","3.2625","0.0","3.3630000000000004","0.0","3.455899999999999","0.0","3.539699999999999","0.0","3.6048999999999998","0.0","3.644799999999999","0.0","3.6581","0.0","3.6252000000000004","0.0","3.5293","0.0","3.38","0.0","3.1933999999999996","0.0","2.987","0.0","2.7757999999999994","0.0","2.5716","0.0","2.3832999999999993","0.0","2.2184","0.0","2.1999999999999993","0.0","2.2344","0.0","2.2574999999999994","0.0","2.2657999999999996","0.0"
"47","3.6581","0.0","3.651799999999999","0.0","3.633499999999999","0.0","3.6048999999999998","0.0","3.5688000000000004","0.0","3.5292000000000003","0.0","3.4934000000000003","0.0","3.4777999999999993","0.0","3.505299999999999","0.0","3.5736999999999997","0.0","3.6620999999999997","0.0","3.7555000000000005","0.0","3.845399999999999","0.0","3.9271000000000003","0.0","3.998","0.0","4.0569","0.0","4.106599999999999","0.0","4.132599999999999","0.0","4.129499999999999","0.0","4.1217","0.0","4.1116","0.0","4.1009","0.0","4.091399999999999","0.0","4.085499999999999","0.0","4.0857","0.0","4.092899999999999","0.0","4.105299999999999","0.0","4.1191","0.0","4.130399999999999","0.0","4.1374","0.0","4.1423","0.0","4.1498","0.0","4.1642","0.0","4.180499999999999","0.0","4.1877","0.0","4.1954","0.0","4.2222","0.0","4.264499999999999","0.0","4.2642999999999995","0.0","4.1521","0.0","4.03","0.0","3.9441999999999995","0.0","3.899499999999999","0.0","3.8791","0.0","3.8645000000000005","0.0","3.844499999999999","0.0","3.8122","0.0","3.7634","0.0","3.696599999999999","0.0","3.614399999999999","0.0","3.5253000000000005","0.0","3.4471999999999996","0.0","3.409","0.0","3.4335999999999993","0.0","3.4997999999999996","0.0","3.567199999999999","0.0","3.6178999999999997","0.0","3.6482","0.0","3.6581","0.0","3.6252000000000004","0.0","3.5293","0.0","3.38","0.0","3.1933999999999996","0.0","2.987","0.0","2.8011999999999997","0.0","2.8476999999999997","0.0","2.904","0.0","2.9654999999999996","0.0","3.0210999999999997","0.0","3.0579","0.0","3.0718999999999994","0.0","3.074","0.0"
"48","4.742399999999999","0.0","4.7236","0.0","4.666899999999999","0.0","4.598399999999999","0.0","4.542699999999999","0.0","4.509999999999999","0.0","4.499299999999999","0.0","4.5043","0.0","4.5178","0.0","4.5333","0.0","4.5453","0.0","4.5497000000000005","0.0","4.544199999999999","0.0","4.5287","0.0","4.505399999999999","0.0","4.478800000000001","0.0","4.4556","0.0","4.445799999999999","0.0","4.463299999999999","0.0","4.510599999999999","0.0","4.5705","0.0","4.6123","0.0","4.609099999999999","0.0","4.579999999999999","0.0","4.549499999999999","0.0","4.5269","0.0","4.5173","0.0","4.524","0.0","4.549","0.0","4.5917","0.0","4.6476999999999995","0.0","4.708899999999999","0.0","4.7634","0.0","4.7992","0.0","4.810899999999999","0.0","4.7771","0.0","4.678999999999999","0.0","4.5447999999999995","0.0","4.455699999999999","0.0","4.494799999999999","0.0","4.566999999999999","0.0","4.630399999999999","0.0","4.677499999999999","0.0","4.7121","0.0","4.7366","0.0","4.749899999999999","0.0","4.7505","0.0","4.7367","0.0","4.7055","0.0","4.655399999999999","0.0","4.5932","0.0","4.534999999999999","0.0","4.495499999999999","0.0","4.483199999999999","0.0","4.502199999999999","0.0","4.552699999999999","0.0","4.627199999999999","0.0","4.7045","0.0","4.742399999999999","0.0","4.6407","0.0","4.4783","0.0","4.3021","0.0","4.128699999999999","0.0","3.9689000000000005","0.0","3.8268999999999993","0.0","3.7002999999999995","0.0","3.583799999999999","0.0","3.4776999999999996","0.0","3.390199999999999","0.0","3.331599999999999","0.0","3.3038999999999996","0.0","3.2970999999999995","0.0"
"49","4.826899999999999","0.0","4.8228","0.0","4.831499999999999","0.0","4.8584000000000005","0.0","4.897199999999999","0.0","4.9417","0.0","4.980299999999999","0.0","4.9973","0.0","4.998399999999999","0.0","5.0017000000000005","0.0","5.0135","0.0","5.023499999999999","0.0","5.017399999999999","0.0","5.003699999999999","0.0","4.9797","0.0","4.9430000000000005","0.0","4.9052","0.0","4.8892","0.0","4.876399999999999","0.0","4.8434","0.0","4.804099999999999","0.0","4.781999999999999","0.0","4.798899999999999","0.0","4.8374","0.0","4.8786","0.0","4.9173","0.0","4.9507","0.0","4.9758000000000004","0.0","4.9904","0.0","4.993999999999999","0.0","4.9883","0.0","4.977899999999999","0.0","4.9689000000000005","0.0","4.965599999999999","0.0","4.965699999999999","0.0","4.9567000000000005","0.0","4.9395","0.0","4.922199999999999","0.0","4.906","0.0","4.895499999999999","0.0","4.9011000000000005","0.0","4.935","0.0","4.9998","0.0","5.0835","0.0","5.1643","0.0","5.214099999999999","0.0","5.2099","0.0","5.1504","0.0","5.0622","0.0","4.9822999999999995","0.0","4.9311","0.0","4.910099999999999","0.0","4.915","0.0","4.938999999999999","0.0","4.9286","0.0","4.889399999999999","0.0","4.8577","0.0","4.836099999999999","0.0","4.826899999999999","0.0","4.8808","0.0","4.904699999999999","0.0","4.858299999999999","0.0","4.7185","0.0","4.5253000000000005","0.0","4.341","0.0","4.192199999999999","0.0","4.091599999999999","0.0","4.0392","0.0","4.022799999999999","0.0","4.0256","0.0","4.0323","0.0","4.0341","0.0"
"50","5.0917","0.0","5.0973","0.0","5.111999999999999","0.0","5.126399999999999","0.0","5.123499999999999","0.0","5.105199999999999","0.0","5.0889","0.0","5.085399999999999","0.0","5.083899999999999","0.0","5.0745","0.0","5.0630999999999995","0.0","5.066299999999999","0.0","5.0973","0.0","5.1375","0.0","5.170699999999999","0.0","5.1895999999999995","0.0","5.1939","0.0","5.1934","0.0","5.191","0.0","5.184499999999999","0.0","5.1755","0.0","5.1689","0.0","5.1717","0.0","5.1878","0.0","5.2174000000000005","0.0","5.260599999999999","0.0","5.316199999999999","0.0","5.3824","0.0","5.4556","0.0","5.528099999999999","0.0","5.5714","0.0","5.567899999999999","0.0","5.5581000000000005","0.0","5.550399999999999","0.0","5.5485","0.0","5.546","0.0","5.54","0.0","5.533499999999999","0.0","5.53","0.0","5.5333","0.0","5.5453","0.0","5.567099999999999","0.0","5.573899999999999","0.0","5.5675","0.0","5.548899999999999","0.0","5.511","0.0","5.4379","0.0","5.3488999999999995","0.0","5.268299999999999","0.0","5.200399999999999","0.0","5.142499999999999","0.0","5.089299999999999","0.0","5.0371999999999995","0.0","4.9891","0.0","4.9956000000000005","0.0","5.040399999999999","0.0","5.0729","0.0","5.0878000000000005","0.0","5.0917","0.0","5.088","0.0","5.0895","0.0","5.056","0.0","4.9007","0.0","4.7778","0.0","4.6528","0.0","4.524499999999999","0.0","4.3997","0.0","4.286499999999999","0.0","4.192899999999999","0.0","4.124999999999999","0.0","4.0866","0.0","4.0757","0.0"
"51","5.0917","0.0","5.1071","0.0","5.1359","0.0","5.1595","0.0","5.182099999999999","0.0","5.2055","0.0","5.2297","0.0","5.2673","0.0","5.3297","0.0","5.4159","0.0","5.516799999999999","0.0","5.6214","0.0","5.7113000000000005","0.0","5.7444","0.0","5.692899999999999","0.0","5.5681","0.0","5.496899999999999","0.0","5.4750000000000005","0.0","5.476499999999999","0.0","5.4868","0.0","5.5157","0.0","5.567199999999999","0.0","5.629599999999999","0.0","5.6748","0.0","5.6839","0.0","5.6785000000000005","0.0","5.6598999999999995","0.0","5.6459","0.0","5.631099999999999","0.0","5.618099999999999","0.0","5.6255","0.0","5.6648000000000005","0.0","5.682299999999999","0.0","5.6934","0.0","5.698999999999999","0.0","5.717199999999999","0.0","5.7406999999999995","0.0","5.701999999999999","0.0","5.6743999999999994","0.0","5.650799999999999","0.0","5.6339999999999995","0.0","5.624199999999999","0.0","5.621299999999999","0.0","5.6208","0.0","5.6063","0.0","5.5741000000000005","0.0","5.5347","0.0","5.491699999999999","0.0","5.4431","0.0","5.390199999999999","0.0","5.3378000000000005","0.0","5.2915","0.0","5.2542","0.0","5.2259","0.0","5.204199999999999","0.0","5.1834999999999996","0.0","5.1535","0.0","5.113699999999999","0.0","5.0917","0.0","5.088","0.0","5.0895","0.0","5.1176","0.0","5.1824","0.0","5.283","0.0","5.413899999999999","0.0","5.568599999999999","0.0","5.7410000000000005","0.0","5.9242","0.0","6.109799999999999","0.0","6.283499999999999","0.0","6.419","0.0","6.473299999999999","0.0"
